entry_index,record_start_hex,id_offset_hex,value,u32_00,u32_04,u32_08,u32_0c,u32_10,u32_14,u32_18,u32_1c,u32_20,u32_24,u32_28,u32_2c,u32_30,u32_34,u32_38,u32_3c
165,0xe0,0x100,699,697,45,0,697,698,46,0,698,699,47,0,699,700,48,0,700
165,0xec,0x10c,699,697,698,46,0,698,699,47,0,699,700,48,0,700,701,49,0
165,0x2fa0,0x2fc0,699,0,536870926,8388609,13123584,134217728,0,0,0,699,4294967295,4294967295,3212836864,1094713344,1092616192,0,0
165,0x2fd4,0x2ff4,699,1092616192,0,0,3212836864,524293,1065353216,1058642330,4294967295,699,3076,0,0,536870924,8388608,5783552,134217728
165,0x5924,0x5944,699,698,3212836864,3212836864,6,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0
165,0x5934,0x5954,699,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0,700,3212836864,3212836864,6
165,0x7bb0,0x7bd0,699,1065353216,0,0,0,4294967295,0,0,0,699,0,200,3212836864,3212836864,1065353216,1065353216,1065353216
165,0x9d60,0x9d80,699,698,4,0,4286564766,4286564766,3212836864,0,0,699,4,0,4286564766,4286564766,3212836864,0,0
165,0xabb0,0xabd0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
165,0xd620,0xd640,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
165,0xeb50,0xeb70,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
165,0xf7a0,0xf7c0,699,697,458752,3212836864,1120403456,698,458752,3212836864,1120403456,699,524288,3212836864,1120403456,700,524288,3212836864,1120403456
166,0xf0,0x110,699,697,45,0,697,698,46,0,698,699,47,0,699,700,48,0,700
166,0xfc,0x11c,699,697,698,46,0,698,699,47,0,699,700,48,0,700,701,49,0
166,0x2f50,0x2f70,699,0,536870926,8388609,13123584,134217728,0,0,0,699,4294967295,4294967295,3212836864,1094713344,1092616192,0,0
166,0x2f84,0x2fa4,699,1092616192,0,0,3212836864,524293,1065353216,1058642330,4294967295,699,3076,0,0,536870924,8388608,5783552,134217728
166,0x4c14,0x4c34,699,698,3212836864,3212836864,6,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0
166,0x4c24,0x4c44,699,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0,700,3212836864,3212836864,6
166,0x6b60,0x6b80,699,1065353216,0,0,0,4294967295,0,0,0,699,0,200,3212836864,3212836864,1065353216,1065353216,1065353216
166,0x8690,0x86b0,699,698,4,0,4286564766,4286564766,3212836864,0,0,699,4,0,4286564766,4286564766,3212836864,0,0
166,0x96a0,0x96c0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
166,0xb780,0xb7a0,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
166,0xc990,0xc9b0,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
166,0xd2e0,0xd300,699,697,458752,3212836864,1120403456,698,458752,3212836864,1120403456,699,524288,3212836864,1120403456,700,524288,3212836864,1120403456
167,0xf0,0x110,699,697,45,0,697,698,46,0,698,699,47,0,699,700,48,0,700
167,0xfc,0x11c,699,697,698,46,0,698,699,47,0,699,700,48,0,700,701,49,0
167,0x2f50,0x2f70,699,0,536870926,8388609,13123584,134217728,0,0,0,699,4294967295,4294967295,3212836864,1094713344,1092616192,0,0
167,0x2f84,0x2fa4,699,1092616192,0,0,3212836864,524293,1065353216,1058642330,4294967295,699,3076,0,0,536870924,8388608,5783552,134217728
167,0x4c14,0x4c34,699,698,3212836864,3212836864,6,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0
167,0x4c24,0x4c44,699,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0,700,3212836864,3212836864,6
167,0x6b60,0x6b80,699,1065353216,0,0,0,4294967295,0,0,0,699,0,200,3212836864,3212836864,1065353216,1065353216,1065353216
167,0x8690,0x86b0,699,698,4,0,4286564766,4286564766,3212836864,0,0,699,4,0,4286564766,4286564766,3212836864,0,0
167,0x96a0,0x96c0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
167,0xb780,0xb7a0,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
167,0xc970,0xc990,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
167,0xd280,0xd2a0,699,697,458752,3212836864,1120403456,698,458752,3212836864,1120403456,699,524288,3212836864,1120403456,700,524288,3212836864,1120403456
168,0x300,0x320,699,698,46,0,698,407221,46,0,407221,699,47,0,699,407230,47,0,407230
168,0x30c,0x32c,699,698,407221,46,0,407221,699,47,0,699,407230,47,0,407230,700,48,0
168,0x3490,0x34b0,699,0,536870926,8388609,13123584,134217728,0,0,0,699,4294967295,4294967295,3212836864,1094713344,1092616192,0,0
168,0x34c4,0x34e4,699,1092616192,0,0,3212836864,524293,1065353216,1058642330,4294967295,699,3076,0,0,536870924,8388608,5783552,134217728
168,0x6868,0x6888,26,0,0,21,0,0,0,407161,0,26,15,1065353216,1065353216,3212836864,1,407162,0
168,0x68c8,0x68e8,26,27,15,1065353216,3212836864,1092616192,1,407166,0,26,15,1065353216,1065353216,3212836864,1,407167,0
168,0x79b4,0x79d4,699,698,3212836864,3212836864,6,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0
168,0x79c4,0x79e4,699,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0,700,3212836864,3212836864,6
168,0xa6a0,0xa6c0,699,1065353216,0,0,0,4294967295,0,0,0,699,0,200,3212836864,3212836864,1065353216,1065353216,1065353216
168,0xda10,0xda30,699,698,4,0,4286564766,4286564766,3212836864,0,0,699,4,0,4286564766,4286564766,3212836864,0,0
168,0x12280,0x122a0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
168,0x14ec0,0x14ee0,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
168,0x172b0,0x172d0,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
168,0x189c0,0x189e0,699,697,458752,3212836864,1120403456,698,458752,3212836864,1120403456,699,524288,3212836864,1120403456,700,524288,3212836864,1120403456
169,0xf0,0x110,699,697,45,0,697,698,46,0,698,699,47,0,699,700,48,0,700
169,0xfc,0x11c,699,697,698,46,0,698,699,47,0,699,700,48,0,700,701,49,0
169,0x2fe0,0x3000,699,0,536870926,8388609,13123584,134217728,0,0,0,699,4294967295,4294967295,3212836864,1094713344,1092616192,0,0
169,0x3014,0x3034,699,1092616192,0,0,3212836864,524293,1065353216,1058642330,4294967295,699,3076,0,0,536870924,8388608,5783552,134217728
169,0x8a24,0x8a44,699,698,3212836864,3212836864,6,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0
169,0x8a34,0x8a54,699,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0,700,3212836864,3212836864,6
169,0xa970,0xa990,699,1065353216,0,0,0,4294967295,0,0,0,699,0,200,3212836864,3212836864,1065353216,1065353216,1065353216
169,0xe520,0xe540,699,698,4,0,4286564766,4286564766,3212836864,0,0,699,4,0,4286564766,4286564766,3212836864,0,0
169,0xff30,0xff50,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
169,0x159e0,0x15a00,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
169,0x17c30,0x17c50,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
169,0x18540,0x18560,699,697,458752,3212836864,1120403456,698,458752,3212836864,1120403456,699,524288,3212836864,1120403456,700,524288,3212836864,1120403456
170,0xf0,0x110,699,697,45,0,697,698,46,0,698,699,47,0,699,700,48,0,700
170,0xfc,0x11c,699,697,698,46,0,698,699,47,0,699,700,48,0,700,701,49,0
170,0x2f90,0x2fb0,699,0,536870926,8388609,13123584,134217728,0,0,0,699,4294967295,4294967295,3212836864,1094713344,1092616192,0,0
170,0x2fc4,0x2fe4,699,1092616192,0,0,3212836864,524293,1065353216,1058642330,4294967295,699,3076,0,0,536870924,8388608,5783552,134217728
170,0x4f54,0x4f74,699,698,3212836864,3212836864,6,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0
170,0x4f64,0x4f84,699,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0,700,3212836864,3212836864,6
170,0x6f60,0x6f80,699,1065353216,0,0,0,4294967295,0,0,0,699,0,200,3212836864,3212836864,1065353216,1065353216,1065353216
170,0x8c10,0x8c30,699,698,4,0,4286564766,4286564766,3212836864,0,0,699,4,0,4286564766,4286564766,3212836864,0,0
170,0x9ce0,0x9d00,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
170,0xbf80,0xbfa0,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
170,0xd270,0xd290,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
170,0xdc80,0xdca0,699,697,458752,3212836864,1120403456,698,458752,3212836864,1120403456,699,524288,3212836864,1120403456,700,524288,3212836864,1120403456
171,0x96c0,0x96e0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
172,0x96c0,0x96e0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
173,0x9760,0x9780,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
174,0x9280,0x92a0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
175,0x8e00,0x8e20,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
176,0x92b0,0x92d0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
177,0x8ef0,0x8f10,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
178,0x8fe0,0x9000,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
179,0x90b0,0x90d0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
180,0x90b0,0x90d0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
181,0x90d0,0x90f0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
182,0x90d0,0x90f0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
187,0x2fd0,0x2ff0,26,17419,4,0,4286564766,4286564766,3212836864,0,0,26,0,0,0,1,1092616192,0,3
199,0x5a0,0x5c0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,559,3212836864,3212836864
204,0xd6f0,0xd710,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
206,0xbac0,0xbae0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
207,0x1144,0x1164,911,903,0,504707,504708,907,0,504708,504701,911,0,504701,504710,940,0,504710,504720
207,0x9c98,0x9cb8,26,16,63,1065353216,1084227584,1106771968,1,504166,0,26,15,1065353216,1065353216,3212836864,1,504167,0
207,0x9dd8,0x9df8,26,27,63,1065353216,3212836864,1092616192,1,504401,0,26,15,1065353216,1065353216,3212836864,1,504402,0
207,0x9e38,0x9e58,26,27,15,1065353216,3212836864,1092616192,1,504406,0,26,15,1065353216,1065353216,3212836864,1,504407,0
207,0xa30c,0xa32c,26,1,504640,0,504640,28401,1065353216,1104150528,1107558400,26,504641,0,504641,28401,1065353216,0,1101004800
207,0xa32c,0xa34c,26,26,504641,0,504641,28401,1065353216,0,1101004800,26,504641,1,504643,28401,1065353216,1109393408,1110704128
207,0xa34c,0xa36c,26,26,504641,1,504643,28401,1065353216,1109393408,1110704128,26,504642,0,504643,28401,1065353216,1108869120,1110441984
207,0xa36c,0xa38c,26,26,504642,0,504643,28401,1065353216,1108869120,1110441984,26,504647,0,504640,28401,1065353216,1104150528,1107558400
207,0xa38c,0xa3ac,26,26,504647,0,504640,28401,1065353216,1104150528,1107558400,26,504648,1,504643,28401,1065353216,1109393408,1110704128
207,0xa3ac,0xa3cc,26,26,504648,1,504643,28401,1065353216,1109393408,1110704128,26,504648,0,504641,28401,1065353216,0,1128792064
207,0xa3cc,0xa3ec,26,26,504648,0,504641,28401,1065353216,0,1128792064,26,504649,0,504643,28401,1065353216,1108869120,1110441984
207,0xa3ec,0xa40c,26,26,504649,0,504643,28401,1065353216,1108869120,1110441984,26,504700,0,504700,504700,1065353216,1098907648,1105199104
207,0xadd0,0xadf0,26,1,0,0,0,504641,0,504640,1109393408,26,0,0,0,504642,0,504640,1108869120
207,0xadf0,0xae10,26,26,0,0,0,504642,0,504640,1108869120,26,0,0,0,504643,0,504641,1112014848
207,0xae30,0xae50,26,1,0,0,0,504648,0,504642,1109393408,26,0,0,0,504649,0,504642,1108869120
207,0xae50,0xae70,26,26,0,0,0,504649,0,504642,1108869120,26,0,0,0,504650,0,504641,1112014848
207,0x1d420,0x1d440,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
208,0x176e0,0x17700,26,0,4294967295,2,4294967295,4294967295,4294967295,4294967295,0,26,1092616192,107,106,4294967295,3212836864,3212836864,3212836864
208,0x18a40,0x18a60,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
209,0x8c38,0x8c58,26,0,0,6,0,0,0,506161,0,26,15,1065353216,1065353216,3212836864,1,506162,0
209,0x8c98,0x8cb8,26,27,15,1065353216,3212836864,1092616192,1,506166,0,26,15,1065353216,1065353216,3212836864,1,506167,0
209,0x19690,0x196b0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
210,0x60b8,0x60d8,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
210,0xa550,0xa570,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
211,0x96c0,0x96e0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
212,0x11bd8,0x11bf8,26,27,15,1065353216,3212836864,1092616192,1,509166,0,26,15,1065353216,1065353216,3212836864,1,509167,0
212,0x12350,0x12370,26,24,0,0,0,509000,0,39100,3212836864,26,0,0,0,509160,0,353,3212836864
212,0x12470,0x12490,26,24,0,0,0,509180,3,39105,1106247680,26,0,0,0,509180,1,39106,1065353216
212,0x124d0,0x124f0,26,25,0,0,0,509180,0,39105,1065353216,26,0,0,0,509181,0,39400,0
212,0x12770,0x12790,26,24,0,0,0,509496,0,39105,1065353216,26,0,0,0,509600,5,350,1105723392
212,0x127f0,0x12810,26,24,0,0,0,509600,0,39105,0,26,0,0,0,509601,5,350,1105723392
212,0x12870,0x12890,26,25,0,0,0,509601,0,39105,0,26,0,0,0,509602,5,350,1105723392
212,0x128f0,0x12910,26,25,0,0,0,509602,0,39105,0,26,0,0,0,509610,0,350,1104150528
212,0x129b0,0x129d0,26,1,0,0,0,509660,0,509660,1108082688,26,0,0,0,509662,0,350,0
212,0x129f0,0x12a10,26,1,0,0,0,509663,0,509660,0,26,0,0,0,509664,0,350,0
212,0x12e70,0x12e90,26,1,0,0,0,509678,0,509679,1108344832,26,0,0,0,509679,4,509675,0
212,0x133f0,0x13410,26,1,0,0,0,509810,1,509811,1120665600,26,0,0,0,509810,0,509810,1125908480
212,0x134b0,0x134d0,26,1,0,0,0,509811,1,509811,1120665600,26,0,0,0,509820,2,350,1133379584
212,0x13630,0x13650,26,24,0,0,0,509870,1,39105,1133248512,26,0,0,0,509870,0,39120,1134690304
212,0x137f0,0x13810,26,24,0,0,0,509940,0,39105,0,26,0,0,0,879665,0,509668,1109393408
212,0x19bf8,0x19c18,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
212,0x2f970,0x2f990,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
213,0x15a40,0x15a60,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
214,0xb240,0xb260,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
215,0x9c28,0x9c48,26,0,0,81,0,0,0,1161,0,26,15,1065353216,3212836864,3212836864,1,1162,0
215,0x9c88,0x9ca8,26,27,15,1065353216,3212836864,1092616192,1,1166,0,26,15,1065353216,3212836864,3212836864,1,1167,0
215,0xa3dc,0xa3fc,26,1,601830,0,601960,601830,1065353216,1109393408,1110441984,26,601831,1,601962,601831,1036831949,1109917696,1118568448
215,0xa3fc,0xa41c,26,26,601831,1,601962,601831,1036831949,1109917696,1118568448,26,601831,0,601961,601830,1065353216,1118568448,3212836864
215,0xa41c,0xa43c,26,26,601831,0,601961,601830,1065353216,1118568448,3212836864,26,601831,2,601962,601832,1036831949,1109917696,1118568448
215,0xa45c,0xa47c,26,1,601832,1,601962,601831,1036831949,0,1098907648,26,601832,0,601961,601830,1065353216,1098907648,3212836864
215,0xa47c,0xa49c,26,26,601832,0,601961,601830,1065353216,1098907648,3212836864,26,601832,2,601962,601832,1036831949,0,1098907648
215,0xa4dc,0xa4fc,26,1,601833,0,601964,601830,0,0,1082130432,26,601833,2,601963,601830,1056964608,1115160576,1116733440
215,0xa4fc,0xa51c,26,26,601833,2,601963,601830,1056964608,1115160576,1116733440,26,601833,3,601965,601830,1056964608,1115160576,1116733440
215,0xa51c,0xa53c,26,26,601833,3,601965,601830,1056964608,1115160576,1116733440,26,601840,0,601950,601840,1065353216,1105199104,1108344832
215,0xa53c,0xa55c,26,26,601840,0,601950,601840,1065353216,1105199104,1108344832,26,601841,1,601952,601841,1065353216,1115684864,1118044160
215,0xa55c,0xa57c,26,26,601841,1,601952,601841,1065353216,1115684864,1118044160,26,601841,0,601951,601840,1065353216,1121452032,1121976320
215,0xa57c,0xa59c,26,26,601841,0,601951,601840,1065353216,1121452032,1121976320,26,601900,0,601810,601810,1063675494,1107820544,1109917696
215,0x1c530,0x1c550,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
216,0x9ac8,0x9ae8,26,2860,2860,1065353216,1119092736,1120141312,1,602161,0,26,15,1065353216,1065353216,3212836864,1,602162,0
216,0x9b28,0x9b48,26,27,15,1065353216,3212836864,1092616192,1,602166,0,26,15,1065353216,1065353216,3212836864,1,602167,0
216,0x1c170,0x1c190,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
217,0x93a8,0x93c8,26,0,0,23,0,0,0,603161,0,26,15,1065353216,1065353216,3212836864,1,603162,0
217,0x9408,0x9428,26,27,15,1065353216,3212836864,1092616192,1,603166,0,26,15,1065353216,1065353216,3212836864,1,603167,0
217,0x1a7f0,0x1a810,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
217,0x21a88,0x21aa8,26,25,1107820544,1110966272,0,0,0,603705,3,26,1110966272,1115160576,0,0,0,603800,0
218,0x6e90,0x6eb0,26,3212836864,0,0,4294967295,3212836864,12,1065353216,0,26,5862,2151685636,0,0,526,6156,6816000
218,0x6fb0,0x6fd0,26,3212836864,0,0,4294967295,3212836864,12,1065353216,0,26,5862,2151685636,0,0,526,6156,6816000
218,0x9698,0x96b8,26,0,0,98,0,0,0,5166,0,26,15,1065353216,1065353216,3212836864,1,5490,0
218,0x9938,0x9958,26,5883,5883,1051260355,1126432768,1126694912,1,604161,0,26,15,1065353216,1065353216,3212836864,1,604162,0
218,0x10c88,0x10ca8,308,0,0,4294967295,0,0,0,755,0,308,3212836864,3212836864,1065353216,0,0,0,0
218,0x1c160,0x1c180,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
219,0x8cc8,0x8ce8,26,0,0,27,0,0,0,1161,0,26,15,1065353216,3212836864,3212836864,1,1162,0
219,0x8d28,0x8d48,26,27,15,1065353216,3212836864,1092616192,1,1166,0,26,15,1065353216,3212836864,3212836864,1,1167,0
219,0x193e0,0x19400,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
220,0x330,0x350,699,698,46,0,698,32221,46,0,32221,699,47,0,699,32230,47,0,32230
220,0x33c,0x35c,699,698,32221,46,0,32221,699,47,0,699,32230,47,0,32230,700,48,0
220,0x4370,0x4390,699,0,536870926,8388609,13123584,134217728,0,0,0,699,4294967295,4294967295,3212836864,1094713344,1092616192,0,0
220,0x43a4,0x43c4,699,1092616192,0,0,3212836864,524293,1065353216,1058642330,4294967295,699,3076,0,0,536870924,8388608,5783552,134217728
220,0x9fc8,0x9fe8,26,0,0,95,0,0,0,32160,0,26,15,1065353216,1103626240,3212836864,1,32161,0
220,0x9fe8,0xa008,26,26,15,1065353216,1103626240,3212836864,1,32161,0,26,15,1065353216,1065353216,3212836864,1,32162,0
220,0xa068,0xa088,26,27,15,1065353216,3212836864,1092616192,1,32165,0,26,15,1065353216,1103626240,3212836864,1,32166,0
220,0xa088,0xa0a8,26,26,15,1065353216,1103626240,3212836864,1,32166,0,26,15,1065353216,3212836864,3212836864,2,32167,0
220,0xa0e8,0xa108,26,27,15,1065353216,3212836864,1092616192,1,32170,0,26,15,1065353216,1065353216,3212836864,1,32171,0
220,0xce74,0xce94,699,698,3212836864,3212836864,6,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0
220,0xce84,0xcea4,699,698,3212836864,3212836864,0,699,3212836864,3212836864,6,699,3212836864,3212836864,0,700,3212836864,3212836864,6
220,0x11940,0x11960,699,1065353216,0,0,0,4294967295,0,0,0,699,0,200,3212836864,3212836864,1065353216,1065353216,1065353216
220,0x16d70,0x16d90,699,698,4,0,4286564766,4286564766,3212836864,0,0,699,4,0,4286564766,4286564766,3212836864,0,0
220,0x1d7a0,0x1d7c0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
220,0x235c0,0x235e0,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
220,0x26530,0x26550,699,698,0,0,3212836864,3212836864,0,0,0,699,0,0,3212836864,3212836864,0,0,0
220,0x28bd0,0x28bf0,699,697,458752,3212836864,1120403456,698,458752,3212836864,1120403456,699,524288,3212836864,1120403456,700,524288,3212836864,1120403456
221,0x9648,0x9668,26,0,0,52,0,0,0,699161,0,26,15,1065353216,1065353216,3212836864,1,699162,0
221,0x9adc,0x9afc,26,1,699731,0,699731,699731,0,3212836864,3212836864,26,699732,0,699730,699730,1060320051,0,1084227584
221,0x9b1c,0x9b3c,26,1,699733,0,699734,699730,1069547520,3212836864,1084227584,26,699733,1,699733,699733,1056964608,3212836864,1092616192
221,0x9b3c,0x9b5c,26,26,699733,1,699733,699733,1056964608,3212836864,1092616192,26,699736,1,699732,0,0,3212836864,3212836864
221,0x9b5c,0x9b7c,26,26,699736,1,699732,0,0,3212836864,3212836864,26,699736,0,699735,699731,1056964608,3212836864,3212836864
221,0x9b7c,0x9b9c,26,26,699736,0,699735,699731,1056964608,3212836864,3212836864,26,699755,0,699756,699500,1008981770,1103626240,1106247680
221,0xed08,0xed28,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
221,0x1bd40,0x1bd60,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
222,0x8acc,0x8aec,26,1,702731,0,702731,702731,0,3212836864,3212836864,26,702732,0,702730,702730,1060320051,0,1084227584
222,0x8b0c,0x8b2c,26,1,702733,0,702734,702730,1069547520,3212836864,1084227584,26,702733,1,702733,702733,1056964608,3212836864,1092616192
222,0x8b2c,0x8b4c,26,26,702733,1,702733,702733,1056964608,3212836864,1092616192,26,702736,1,702732,3000,0,3212836864,3212836864
222,0x8b4c,0x8b6c,26,26,702736,1,702732,3000,0,3212836864,3212836864,26,702736,0,702735,702731,1056964608,3212836864,3212836864
222,0x8b6c,0x8b8c,26,26,702736,0,702735,702731,1056964608,3212836864,3212836864,26,702755,0,702756,702500,1008981770,1103626240,1106247680
222,0xcde8,0xce08,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
222,0x189c0,0x189e0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
222,0x1d190,0x1d1b0,308,702675,3212836864,578,4294967295,0,0,0,0,308,0,0,0,0,0,0,3212836864
223,0x9388,0x93a8,26,0,0,65,0,0,0,703161,0,26,15,1065353216,1065353216,3212836864,1,703162,0
223,0x1b4c0,0x1b4e0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
224,0x645c,0x647c,26,25,704630,0,704630,704630,1053609165,1109393408,1110704128,26,704630,1,704633,704631,1050253722,1110704128,1112014848
224,0x647c,0x649c,26,26,704630,1,704633,704631,1050253722,1110704128,1112014848,26,704630,2,704631,704631,1065353216,1112276992,3212836864
224,0x649c,0x64bc,26,26,704630,2,704631,704631,1065353216,1112276992,3212836864,26,704631,0,704631,704631,1065353216,0,1084227584
224,0x64bc,0x64dc,26,26,704631,0,704631,704631,1065353216,0,1084227584,26,704632,1,704633,704632,1050253722,1108082688,1109131264
224,0x64dc,0x64fc,26,26,704632,1,704633,704632,1050253722,1108082688,1109131264,26,704632,0,704632,704630,1053609165,1109393408,1110704128
224,0x64fc,0x651c,26,26,704632,0,704632,704630,1053609165,1109393408,1110704128,26,704633,0,704631,704631,1065353216,0,1084227584
224,0x651c,0x653c,26,26,704633,0,704631,704631,1065353216,0,1084227584,26,704640,1,704503,704640,1065353216,0,1084227584
224,0x7140,0x7160,26,1,0,0,0,704632,1,351,0,26,0,0,0,704632,0,704632,0
